employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
15497,Analytics,region_34,Bachelor's,m,other,1,26,,1,0,84,0
11046,Analytics,region_21,Master's & above,m,other,1,39,3.0,3,0,84,0
13789,Sales & Marketing,region_25,Master's & above,f,other,1,34,3.0,2,0,44,0
69856,Procurement,region_2,Bachelor's,m,sourcing,3,38,1.0,11,0,70,0
30617,Sales & Marketing,region_28,Bachelor's,f,other,1,29,3.0,2,0,55,0
59327,Finance,region_8,Bachelor's,m,other,1,27,5.0,4,0,61,0
13315,Technology,region_10,Bachelor's,f,sourcing,1,29,5.0,4,0,80,0
58644,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,29,,1,0,51,0
34621,Operations,region_7,Bachelor's,m,sourcing,1,34,3.0,2,0,61,0
5877,Technology,region_22,Master's & above,m,other,1,31,3.0,6,0,80,1
34860,Analytics,region_27,Bachelor's,m,sourcing,1,35,5.0,2,0,77,0
9051,Sales & Marketing,region_27,Bachelor's,m,other,2,29,,1,0,50,0
60794,Operations,region_15,Bachelor's,m,other,1,35,3.0,8,0,58,0
48960,Sales & Marketing,region_7,Bachelor's,f,other,1,31,5.0,5,0,56,0
12363,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,32,5.0,6,0,52,0
55344,Operations,region_22,Bachelor's,f,other,1,30,5.0,4,0,62,0
30680,R&D,region_22,Bachelor's,m,referred,2,29,5.0,3,0,81,0
3310,Procurement,region_15,Bachelor's,m,other,1,31,3.0,6,0,71,0
41293,Finance,region_5,Bachelor's,m,sourcing,1,26,4.0,2,0,60,0
9088,Operations,region_22,Bachelor's,m,sourcing,1,35,3.0,8,0,63,0
67570,Technology,region_2,Bachelor's,f,other,1,26,2.0,1,0,78,0
67219,Finance,region_22,Bachelor's,m,other,4,26,4.0,4,0,64,0
65015,Procurement,region_2,Master's & above,m,other,1,56,1.0,21,0,70,0
67077,Sales & Marketing,region_2,Master's & above,m,sourcing,1,55,4.0,25,0,51,0
44559,Operations,region_7,Bachelor's,m,other,2,43,1.0,7,0,63,0
40043,Technology,region_2,Master's & above,m,sourcing,1,42,3.0,4,0,81,0
22547,Finance,region_28,Bachelor's,f,other,1,30,,1,0,59,1
50603,Analytics,region_31,Bachelor's,m,other,2,27,5.0,5,0,81,1
1336,Technology,region_2,Bachelor's,f,sourcing,1,51,3.0,7,0,81,0
72208,Procurement,region_17,Bachelor's,m,sourcing,2,32,5.0,6,0,68,0
33348,Procurement,region_17,Master's & above,f,other,1,35,2.0,9,0,67,0
50776,Procurement,region_16,Bachelor's,m,other,2,27,3.0,3,0,66,0
31955,Analytics,region_28,Master's & above,m,other,1,41,5.0,3,0,89,0
74198,Sales & Marketing,region_25,Bachelor's,m,other,1,31,4.0,6,0,58,1
18361,R&D,region_4,Bachelor's,m,other,1,31,4.0,5,0,84,0
6603,Sales & Marketing,region_27,Bachelor's,m,other,1,39,4.0,3,0,47,0
48515,Operations,region_27,Bachelor's,m,sourcing,1,29,3.0,3,0,64,0
20822,Sales & Marketing,region_10,Master's & above,f,sourcing,1,32,1.0,2,0,45,0
48537,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,29,5.0,7,0,48,0
3721,Technology,region_7,Bachelor's,m,other,1,47,5.0,5,0,80,0
58826,Analytics,region_2,Master's & above,m,other,1,53,4.0,7,0,82,0
14178,Technology,region_22,Bachelor's,m,referred,2,26,5.0,3,0,82,0
23864,Operations,region_16,Bachelor's,m,other,1,25,5.0,2,0,61,0
21152,Sales & Marketing,region_13,Master's & above,m,sourcing,1,37,2.0,10,0,49,0
68521,HR,region_3,Bachelor's,f,sourcing,1,31,3.0,6,0,51,0
19910,Sales & Marketing,region_19,Bachelor's,m,other,1,32,2.0,4,0,50,0
54815,Operations,region_31,Bachelor's,m,sourcing,1,27,3.0,4,0,56,0
3961,Operations,region_26,Bachelor's,m,other,1,37,3.0,10,0,59,0
60044,HR,region_2,Bachelor's,m,sourcing,1,45,3.0,5,0,51,0
23088,Technology,region_28,Bachelor's,m,other,1,39,4.0,6,0,80,0
7845,Procurement,region_2,Bachelor's,f,sourcing,1,55,4.0,14,0,68,0
19653,Finance,region_2,Bachelor's,m,sourcing,3,30,3.0,4,0,59,0
39848,Sales & Marketing,region_4,Master's & above,m,other,2,36,2.0,11,0,50,0
58630,Procurement,region_2,Bachelor's,f,other,1,34,4.0,7,0,70,0
67324,Legal,region_2,Bachelor's,m,other,1,36,1.0,6,0,57,0
61877,Procurement,region_22,Bachelor's,m,other,1,33,5.0,3,0,74,0
57007,HR,region_28,Master's & above,f,other,1,33,5.0,5,0,50,0
15713,HR,region_22,Bachelor's,m,sourcing,1,31,4.0,3,0,45,0
66737,HR,region_4,Bachelor's,m,sourcing,1,40,4.0,10,0,52,0
38834,Sales & Marketing,region_31,Master's & above,f,other,1,35,5.0,5,0,45,0
21703,Technology,region_7,Bachelor's,m,sourcing,1,37,3.0,11,0,80,0
62532,Sales & Marketing,region_13,Master's & above,m,other,1,46,3.0,5,0,45,0
53628,Technology,region_31,Bachelor's,m,sourcing,1,32,5.0,5,0,84,0
45817,Sales & Marketing,region_26,Bachelor's,f,sourcing,2,28,3.0,6,0,51,0
23856,Sales & Marketing,region_27,Master's & above,m,other,1,37,3.0,11,0,48,0
68093,Procurement,region_2,Master's & above,f,other,1,50,5.0,6,1,67,0
63258,Technology,region_2,Bachelor's,m,sourcing,1,50,3.0,11,0,78,0
19943,HR,region_2,Master's & above,m,sourcing,1,40,2.0,12,0,50,0
36952,Technology,region_7,Master's & above,m,sourcing,1,34,3.0,6,0,79,0
5145,Finance,region_2,Master's & above,f,sourcing,1,33,3.0,5,0,61,0
27755,Sales & Marketing,region_19,Bachelor's,m,other,1,29,3.0,4,0,52,0
49387,Sales & Marketing,region_34,Bachelor's,m,other,1,27,,1,0,50,0
55996,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,47,2.0,7,0,50,0
49986,Operations,region_13,Master's & above,f,sourcing,1,49,1.0,9,0,59,0
53130,Analytics,region_29,Master's & above,m,sourcing,1,33,5.0,7,0,84,0
32358,Operations,region_15,Bachelor's,f,other,1,38,5.0,3,0,60,0
20833,Procurement,region_2,Bachelor's,m,other,3,33,3.0,5,0,77,0
27120,HR,region_2,Bachelor's,m,sourcing,1,28,4.0,5,0,52,0
24672,Operations,region_14,Bachelor's,m,sourcing,1,44,5.0,6,0,62,1
36092,Finance,region_31,Bachelor's,m,other,1,27,3.0,2,0,58,0
5059,Technology,region_22,Bachelor's,m,sourcing,1,29,4.0,6,0,80,0
8657,Procurement,region_7,Master's & above,m,other,2,35,1.0,9,0,66,0
57539,Technology,region_6,Bachelor's,m,other,1,32,3.0,7,0,78,0
3998,Technology,region_12,Bachelor's,m,other,1,27,4.0,2,0,81,0
49186,Procurement,region_2,Bachelor's,m,sourcing,1,40,4.0,3,0,68,0
34205,HR,region_26,Bachelor's,m,other,1,25,5.0,3,0,49,0
42626,R&D,region_22,Bachelor's,f,other,1,31,3.0,7,0,84,0
73062,Operations,region_15,Bachelor's,f,other,1,37,5.0,8,0,62,0
66061,Sales & Marketing,region_28,Master's & above,m,other,1,31,4.0,6,0,47,0
28308,Technology,region_2,Bachelor's,f,sourcing,1,53,5.0,3,0,80,0
50472,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,46,3.0,6,0,53,0
28855,Sales & Marketing,region_29,Bachelor's,f,other,1,30,1.0,4,0,53,0
61846,Operations,region_19,Bachelor's,m,other,1,44,4.0,13,0,58,0
9605,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,32,3.0,7,0,46,0
42179,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,38,5.0,10,0,59,0
33321,Procurement,region_16,Bachelor's,f,other,2,31,3.0,3,0,71,0
29110,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,27,3.0,3,0,44,0
45151,Technology,region_22,Bachelor's,m,other,1,28,4.0,5,0,82,0
43060,Sales & Marketing,region_2,Bachelor's,m,other,3,33,1.0,6,0,48,0
26309,Operations,region_15,Bachelor's,m,other,1,35,3.0,7,0,59,0
76954,Operations,region_21,Bachelor's,m,other,1,32,3.0,4,0,63,0
17478,Procurement,region_2,Master's & above,m,sourcing,1,50,2.0,4,0,69,0
26589,Operations,region_22,Bachelor's,m,other,1,26,3.0,2,0,60,0
73209,Sales & Marketing,region_13,Bachelor's,m,other,1,26,4.0,3,0,48,0
3760,Analytics,region_2,,m,other,2,22,,1,0,84,0
15304,Sales & Marketing,region_22,Master's & above,m,sourcing,1,41,1.0,7,0,51,0
54195,Sales & Marketing,region_13,,m,other,1,26,3.0,2,0,49,0
13579,Operations,region_6,Bachelor's,m,other,1,30,,1,0,58,0
77474,Analytics,region_26,Bachelor's,m,other,1,27,1.0,4,0,86,0
69032,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,37,4.0,10,0,48,0
60780,Operations,region_26,Bachelor's,f,other,1,39,3.0,9,0,60,0
48384,Legal,region_15,Bachelor's,m,sourcing,1,29,2.0,4,0,61,0
41497,HR,region_2,Below Secondary,f,referred,1,22,3.0,2,0,46,0
77620,Sales & Marketing,region_28,Master's & above,m,other,1,41,5.0,2,0,50,0
18490,Operations,region_11,Bachelor's,f,sourcing,1,42,3.0,3,0,58,0
63972,Finance,region_2,Bachelor's,m,sourcing,1,37,4.0,5,0,62,0
70587,Technology,region_9,Bachelor's,m,sourcing,1,30,5.0,8,0,81,1
77825,Procurement,region_17,Bachelor's,f,other,1,30,5.0,10,0,73,0
40687,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,41,3.0,6,0,57,0
51595,HR,region_2,Bachelor's,m,other,1,32,3.0,2,0,50,0
72574,HR,region_31,Master's & above,f,sourcing,1,38,4.0,8,0,51,0
11039,Sales & Marketing,region_7,Master's & above,f,other,4,39,1.0,7,0,51,0
9472,Technology,region_11,Bachelor's,m,other,2,25,2.0,1,0,79,0
27251,Technology,region_7,Master's & above,m,sourcing,1,31,4.0,5,0,82,0
11843,Finance,region_22,Bachelor's,m,other,1,30,,1,0,63,0
11463,Legal,region_13,Bachelor's,f,other,1,32,,1,0,64,0
61591,Procurement,region_26,Bachelor's,m,other,1,38,3.0,10,0,69,0
63447,Sales & Marketing,region_2,Master's & above,m,sourcing,1,38,5.0,10,0,42,0
71724,Technology,region_33,Master's & above,m,other,1,38,5.0,13,0,80,0
65870,Finance,region_26,Bachelor's,m,sourcing,1,25,3.0,2,0,61,0
4517,Analytics,region_2,Bachelor's,m,sourcing,1,38,4.0,11,0,84,0
1747,Analytics,region_29,Bachelor's,m,other,3,29,1.0,2,0,83,0
67931,Procurement,region_5,Bachelor's,f,other,1,33,1.0,4,0,65,0
3056,Procurement,region_7,Master's & above,f,sourcing,1,42,5.0,4,0,71,0
5578,HR,region_2,Master's & above,m,sourcing,1,59,3.0,18,0,53,0
45758,Legal,region_2,Bachelor's,m,other,1,26,,1,0,60,0
14909,Procurement,region_15,Master's & above,f,other,1,33,3.0,3,0,75,0
3146,Sales & Marketing,region_1,Bachelor's,m,other,1,34,4.0,3,0,51,0
1564,Technology,region_26,Master's & above,m,sourcing,1,51,3.0,19,0,78,0
34317,Analytics,region_11,Bachelor's,m,other,1,48,3.0,14,0,85,0
75027,Sales & Marketing,region_2,,m,other,1,35,1.0,4,0,54,0
36261,Sales & Marketing,region_15,Master's & above,m,other,2,40,3.0,6,0,46,0
6349,Operations,region_15,Master's & above,m,referred,2,47,4.0,3,0,57,0
78188,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,31,1.0,5,0,44,0
22754,Procurement,region_5,Bachelor's,f,other,1,27,1.0,5,0,72,0
5221,Operations,region_4,Master's & above,m,other,1,37,5.0,8,0,57,0
27406,R&D,region_7,Bachelor's,m,other,1,41,5.0,7,0,82,0
32271,Sales & Marketing,region_25,Bachelor's,m,other,1,31,4.0,3,0,54,0
28975,Legal,region_2,Bachelor's,f,sourcing,1,27,,1,0,59,0
52686,Operations,region_2,Bachelor's,f,sourcing,1,29,4.0,4,0,64,0
66213,Operations,region_15,Bachelor's,f,other,1,32,5.0,6,0,88,1
11208,Finance,region_2,Bachelor's,f,other,1,51,3.0,7,0,61,0
46651,Technology,region_31,Bachelor's,m,other,1,28,,1,0,79,0
77556,Sales & Marketing,region_25,Master's & above,m,sourcing,1,37,3.0,9,0,51,1
67630,Analytics,region_2,Master's & above,m,sourcing,1,48,3.0,3,0,81,0
18599,Operations,region_7,Bachelor's,f,sourcing,1,37,3.0,10,0,60,0
61010,Analytics,region_2,,m,sourcing,1,32,1.0,6,0,83,0
19148,Operations,region_7,Bachelor's,m,other,2,30,3.0,7,0,58,0
11513,Technology,region_24,Master's & above,m,other,1,36,1.0,5,0,79,0
24008,Sales & Marketing,region_30,Bachelor's,m,other,2,40,1.0,4,0,49,0
27321,Sales & Marketing,region_2,Bachelor's,f,other,1,30,1.0,3,0,47,0
69528,Analytics,region_22,Bachelor's,m,other,2,29,4.0,2,0,87,1
41932,Procurement,region_2,Bachelor's,m,other,3,30,3.0,3,0,65,0
71418,Procurement,region_7,Master's & above,m,sourcing,1,36,3.0,3,0,67,0
59809,Operations,region_15,Bachelor's,m,sourcing,1,42,1.0,13,0,59,0
3414,Operations,region_29,Master's & above,m,other,1,46,3.0,16,0,57,0
75092,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,30,3.0,5,0,46,1
41514,Operations,region_22,Below Secondary,m,sourcing,2,24,,1,0,59,0
51137,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,23,2.0,2,0,53,0
43306,Technology,region_2,Below Secondary,f,sourcing,1,21,3.0,2,0,76,0
75814,Operations,region_7,Bachelor's,f,sourcing,1,33,5.0,6,0,63,0
42119,Technology,region_7,Bachelor's,m,other,1,29,,1,0,85,0
71308,Sales & Marketing,region_30,Bachelor's,m,other,2,32,1.0,4,0,49,0
38637,Procurement,region_2,Bachelor's,f,other,1,30,2.0,3,0,68,0
6108,Technology,region_26,Below Secondary,m,other,1,24,3.0,2,0,77,0
4005,Operations,region_26,Master's & above,f,other,1,40,1.0,3,0,59,0
46914,Sales & Marketing,region_4,Bachelor's,f,other,1,27,5.0,4,0,48,0
6501,Operations,region_15,Bachelor's,f,other,1,36,4.0,8,0,56,0
37544,HR,region_22,Master's & above,m,sourcing,1,31,3.0,9,0,48,0
7244,Sales & Marketing,region_32,,m,sourcing,1,28,2.0,9,0,51,0
22798,Analytics,region_25,Master's & above,m,other,1,35,3.0,8,0,83,1
95,Technology,region_2,Bachelor's,f,other,1,23,1.0,2,0,82,0
47812,Operations,region_2,Bachelor's,f,other,1,59,3.0,17,0,59,0
68582,Sales & Marketing,region_32,Bachelor's,f,other,2,31,4.0,2,0,49,0
16499,Technology,region_27,Bachelor's,f,other,2,27,3.0,4,0,82,0
63234,Procurement,region_27,Bachelor's,f,other,3,37,3.0,3,0,71,0
70486,Procurement,region_2,Bachelor's,m,other,4,34,3.0,8,0,70,0
10825,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,48,1.0,2,0,54,0
48320,HR,region_15,Bachelor's,m,sourcing,1,40,3.0,7,0,53,0
45717,Procurement,region_22,Bachelor's,m,sourcing,1,29,3.0,3,0,70,0
1170,Sales & Marketing,region_17,Bachelor's,m,other,2,27,4.0,4,0,58,1
61449,Technology,region_22,Master's & above,m,other,4,38,3.0,8,0,76,0
16153,Technology,region_13,Master's & above,m,other,1,55,3.0,27,0,77,0
76428,Analytics,region_32,Bachelor's,m,other,1,31,3.0,2,0,88,0
2899,Operations,region_6,Bachelor's,m,sourcing,1,30,4.0,4,0,60,0
41840,Sales & Marketing,region_15,,m,sourcing,1,30,1.0,7,0,51,0
36252,Operations,region_11,Bachelor's,f,sourcing,1,34,4.0,8,0,55,0
69799,Sales & Marketing,region_7,Bachelor's,m,other,1,54,3.0,10,0,51,0
49943,Operations,region_15,Master's & above,m,sourcing,2,43,4.0,15,0,59,0
71696,Operations,region_15,Bachelor's,f,sourcing,1,33,3.0,3,0,56,0
34279,Operations,region_2,Bachelor's,m,sourcing,1,42,1.0,12,0,55,0
48263,Technology,region_26,Bachelor's,m,referred,1,29,5.0,2,0,84,0
5325,Finance,region_11,Bachelor's,m,sourcing,1,30,5.0,2,0,57,0
35269,Finance,region_15,Bachelor's,m,other,1,27,4.0,2,0,58,0
46647,Operations,region_2,Bachelor's,m,other,1,43,5.0,7,0,55,0
4761,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,26,5.0,5,0,52,0
75529,Operations,region_2,Bachelor's,m,sourcing,2,36,3.0,9,0,60,0
65636,Sales & Marketing,region_22,Bachelor's,f,sourcing,4,29,3.0,3,0,50,0
55298,Sales & Marketing,region_17,Bachelor's,m,other,1,38,3.0,10,0,50,0
46587,Procurement,region_17,Bachelor's,f,sourcing,1,28,,1,0,66,0
48648,HR,region_19,Bachelor's,m,sourcing,1,26,,1,0,48,0
62904,Technology,region_22,Bachelor's,m,other,1,52,3.0,7,0,82,0
24072,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,31,4.0,7,0,49,0
57976,Sales & Marketing,region_9,,m,other,1,28,2.0,2,0,47,0
14921,Sales & Marketing,region_6,Bachelor's,f,other,2,32,3.0,9,0,46,0
76574,Procurement,region_2,Bachelor's,f,sourcing,1,50,3.0,16,0,64,0
15786,Operations,region_2,Bachelor's,m,other,1,60,2.0,16,0,58,0
30267,Sales & Marketing,region_27,Bachelor's,m,other,3,30,3.0,2,0,52,1
51949,Finance,region_2,Master's & above,m,sourcing,2,34,5.0,6,0,59,0
62327,Procurement,region_31,Master's & above,m,other,1,36,5.0,9,0,69,0
34074,Sales & Marketing,region_25,Master's & above,m,sourcing,1,33,5.0,7,0,51,0
42153,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,29,1.0,7,0,50,0
51461,Operations,region_32,Master's & above,m,other,1,35,4.0,7,0,61,0
50519,Analytics,region_15,Master's & above,m,other,2,30,3.0,5,0,85,0
75434,Analytics,region_22,Bachelor's,m,other,1,27,4.0,4,0,83,0
5640,Analytics,region_2,Bachelor's,m,sourcing,1,29,,1,0,88,0
73042,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,60,2.0,29,0,52,0
26194,Technology,region_2,Bachelor's,m,sourcing,1,50,3.0,23,0,83,0
38362,Operations,region_16,Below Secondary,m,other,1,22,3.0,2,0,59,0
3289,HR,region_26,Bachelor's,m,sourcing,1,29,3.0,5,0,53,0
8984,Sales & Marketing,region_25,Bachelor's,f,sourcing,1,30,3.0,7,0,46,0
59609,Analytics,region_7,Bachelor's,m,sourcing,2,37,5.0,7,0,86,0
34058,Analytics,region_15,Bachelor's,m,other,1,34,3.0,8,0,86,0
44042,Analytics,region_2,Bachelor's,m,other,1,38,3.0,10,0,87,0
28074,Analytics,region_31,Bachelor's,m,other,1,37,3.0,3,0,81,0
70377,Operations,region_19,Bachelor's,m,sourcing,1,33,5.0,8,0,61,0
50761,Finance,region_32,Bachelor's,m,other,1,26,,1,0,62,0
63858,Sales & Marketing,region_13,Bachelor's,m,other,1,34,1.0,3,0,50,0
50779,Operations,region_2,Bachelor's,m,sourcing,1,36,5.0,7,0,59,0
72350,Operations,region_7,Bachelor's,m,sourcing,1,51,5.0,3,0,59,0
35789,Procurement,region_2,Bachelor's,f,referred,1,31,2.0,2,0,70,0
37892,Sales & Marketing,region_24,Bachelor's,f,sourcing,2,32,3.0,4,0,45,0
32753,Sales & Marketing,region_22,Bachelor's,m,other,1,25,2.0,2,0,52,0
73200,Operations,region_28,Bachelor's,m,sourcing,1,34,5.0,4,0,58,0
55037,Technology,region_2,Bachelor's,f,other,3,27,2.0,2,0,80,0
34489,Sales & Marketing,region_15,,m,sourcing,1,34,1.0,5,0,52,0
66839,Sales & Marketing,region_16,Master's & above,m,other,2,33,2.0,9,0,48,0
64075,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,4.0,2,0,48,0
74118,Operations,region_27,Bachelor's,m,sourcing,1,28,3.0,4,0,59,0
51171,Sales & Marketing,region_2,Master's & above,m,other,1,60,3.0,33,0,51,0
45573,Sales & Marketing,region_15,Master's & above,m,other,1,44,3.0,4,0,52,0
66099,Sales & Marketing,region_16,Bachelor's,m,other,1,54,3.0,16,0,53,0
74233,Sales & Marketing,region_5,Bachelor's,f,sourcing,1,26,,1,0,48,0
20402,Analytics,region_32,Bachelor's,f,other,1,29,3.0,10,0,87,0
55284,Sales & Marketing,region_33,Bachelor's,m,other,1,37,1.0,8,0,48,0
65883,Technology,region_7,Master's & above,f,other,1,39,1.0,11,0,77,0
24350,Procurement,region_22,Bachelor's,m,sourcing,2,28,1.0,2,0,66,0
34183,Operations,region_10,Bachelor's,m,sourcing,1,37,3.0,10,0,57,0
65697,HR,region_11,Bachelor's,m,other,1,32,3.0,6,0,51,0
31167,HR,region_2,,f,other,1,31,5.0,4,0,57,0
16228,Operations,region_27,Bachelor's,m,other,2,32,5.0,9,0,56,0
25976,Technology,region_22,Bachelor's,m,other,1,37,2.0,7,0,80,0
57095,Sales & Marketing,region_22,Master's & above,m,sourcing,1,33,4.0,5,0,44,0
72413,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,28,4.0,2,0,53,1
31142,R&D,region_22,Master's & above,m,sourcing,1,29,,1,0,77,1
5239,Finance,region_2,Bachelor's,m,other,1,37,4.0,9,0,59,0
57426,Sales & Marketing,region_28,Master's & above,m,sourcing,1,41,4.0,3,0,51,0
41570,Sales & Marketing,region_20,Bachelor's,m,other,2,30,1.0,4,0,49,0
64458,Sales & Marketing,region_17,Master's & above,m,other,1,36,2.0,3,0,56,0
49459,Legal,region_20,Bachelor's,m,other,1,32,5.0,5,0,62,0
49281,Operations,region_2,Bachelor's,f,other,1,57,3.0,5,0,61,0
70060,Technology,region_13,Master's & above,m,other,1,43,3.0,14,0,79,0
53288,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,34,3.0,8,0,47,0
20188,Analytics,region_2,Bachelor's,m,sourcing,3,40,5.0,4,0,85,0
27680,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,36,5.0,10,0,46,0
65342,Analytics,region_31,Bachelor's,m,sourcing,1,36,4.0,7,0,87,0
62421,HR,region_14,Bachelor's,m,sourcing,1,28,3.0,4,0,51,0
21115,Technology,region_6,Bachelor's,f,other,1,26,3.0,6,0,88,0
77343,Analytics,region_9,Master's & above,m,sourcing,2,28,,1,0,87,0
62290,Operations,region_2,Bachelor's,m,sourcing,1,59,3.0,19,0,56,0
57019,Sales & Marketing,region_28,Bachelor's,m,other,1,37,4.0,3,0,51,0
42775,Sales & Marketing,region_2,Master's & above,m,other,1,36,3.0,2,0,55,1
9607,Sales & Marketing,region_2,Master's & above,m,other,1,36,5.0,9,0,47,0
37313,Sales & Marketing,region_1,Master's & above,m,sourcing,1,34,3.0,7,0,46,0
25057,Procurement,region_2,Bachelor's,f,other,1,41,2.0,10,0,70,0
18313,Analytics,region_22,Bachelor's,m,other,2,29,5.0,5,1,82,1
72826,Sales & Marketing,region_28,Bachelor's,m,other,1,33,5.0,6,0,49,0
5546,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,29,5.0,5,0,46,0
67284,Analytics,region_16,Bachelor's,m,sourcing,2,34,4.0,10,1,96,1
62938,Sales & Marketing,region_2,,m,other,2,21,3.0,2,0,51,0
32768,Technology,region_16,Bachelor's,m,other,1,24,3.0,3,0,77,0
59278,Operations,region_31,Bachelor's,f,sourcing,1,26,,1,0,59,0
66483,Sales & Marketing,region_1,Bachelor's,m,other,1,39,5.0,8,0,52,1
78231,Operations,region_15,Bachelor's,m,sourcing,1,47,3.0,18,0,61,0
2853,Procurement,region_13,Bachelor's,m,sourcing,1,38,3.0,8,0,66,0
20619,Operations,region_2,Master's & above,m,sourcing,3,35,5.0,8,0,61,1
14575,Sales & Marketing,region_22,Bachelor's,f,other,2,27,3.0,2,0,49,0
56221,Analytics,region_7,Bachelor's,m,other,2,33,3.0,7,0,85,0
15221,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,33,4.0,6,0,60,1
32548,Legal,region_2,Bachelor's,m,sourcing,1,29,3.0,2,0,61,0
33697,Sales & Marketing,region_22,Master's & above,m,other,1,49,3.0,5,0,49,0
1700,Analytics,region_34,Bachelor's,m,other,2,28,4.0,5,0,83,0
32197,Sales & Marketing,region_30,Bachelor's,f,sourcing,1,31,3.0,3,0,55,0
72740,Procurement,region_31,Bachelor's,m,other,2,31,3.0,10,0,67,0
70991,Procurement,region_25,Bachelor's,f,sourcing,1,31,3.0,6,0,67,0
46923,Finance,region_15,Bachelor's,m,sourcing,2,28,3.0,4,0,58,0
43232,Operations,region_2,Bachelor's,m,referred,1,34,4.0,5,0,57,0
207,Operations,region_22,Master's & above,f,other,1,56,5.0,17,0,57,0
51739,Analytics,region_22,Bachelor's,m,other,1,31,3.0,4,0,85,0
9018,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,32,3.0,5,0,52,0
47519,Analytics,region_22,Bachelor's,f,other,1,30,1.0,4,0,83,0
33844,Operations,region_10,Master's & above,m,other,1,48,3.0,4,0,59,0
10061,Sales & Marketing,region_25,Master's & above,m,other,1,40,3.0,19,0,48,0
41773,Procurement,region_8,Bachelor's,m,other,1,30,5.0,5,0,70,1
35722,Technology,region_2,Bachelor's,m,sourcing,1,29,1.0,6,0,77,0
28261,Technology,region_8,Master's & above,f,sourcing,2,36,3.0,9,0,78,0
64468,Finance,region_2,Bachelor's,m,other,1,32,4.0,4,0,60,0
42486,Operations,region_22,Bachelor's,m,sourcing,1,46,3.0,16,0,60,0
21668,Operations,region_22,Bachelor's,m,sourcing,1,31,3.0,2,0,58,0
73437,Sales & Marketing,region_27,,m,other,1,35,1.0,5,0,49,0
70307,Operations,region_4,Bachelor's,f,other,1,34,5.0,8,0,60,0
12605,Finance,region_22,Bachelor's,m,sourcing,1,30,2.0,4,0,60,0
67466,Operations,region_2,Bachelor's,f,other,1,31,3.0,6,0,62,0
54267,Operations,region_22,Master's & above,f,sourcing,1,39,5.0,5,0,59,0
40647,Operations,region_13,Bachelor's,m,other,1,31,5.0,5,0,59,0
4593,HR,region_22,Master's & above,f,sourcing,1,32,3.0,5,0,48,0
11503,Technology,region_2,Bachelor's,f,sourcing,1,29,,1,0,81,0
65066,Operations,region_2,Bachelor's,f,other,1,51,3.0,6,0,62,0
6310,Finance,region_32,Bachelor's,f,other,1,28,2.0,3,0,59,0
7530,HR,region_2,Bachelor's,f,sourcing,1,50,5.0,7,0,46,0
72391,Operations,region_22,Master's & above,m,referred,1,34,5.0,8,0,90,1
44384,Technology,region_10,Bachelor's,f,other,1,30,1.0,3,0,80,0
55563,Sales & Marketing,region_4,Bachelor's,m,other,1,42,3.0,7,0,47,0
22726,Operations,region_22,Bachelor's,m,sourcing,1,22,3.0,2,0,64,0
32096,Operations,region_30,Bachelor's,f,sourcing,1,28,4.0,2,0,57,0
17975,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,33,3.0,9,0,49,0
7100,Analytics,region_6,Bachelor's,f,other,1,32,4.0,4,0,85,0
21179,Sales & Marketing,region_15,Bachelor's,f,sourcing,3,30,3.0,6,0,42,0
679,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,3.0,4,0,50,0
22126,Operations,region_25,Bachelor's,f,other,1,28,4.0,2,0,58,0
67312,Finance,region_22,Master's & above,m,other,1,33,3.0,8,0,59,0
63910,Technology,region_2,Below Secondary,m,other,1,24,3.0,2,0,84,0
20538,R&D,region_22,Master's & above,m,other,1,32,2.0,7,0,86,0
66245,Finance,region_30,Bachelor's,m,sourcing,1,29,3.0,2,0,58,0
33648,Sales & Marketing,region_2,Bachelor's,m,other,1,47,1.0,3,0,49,0
